Name,Sex,Year,Occurrences
Apolonio,M,1984,20
Apolonio,M,1985,16
Apolonio,M,1986,17
Apolonio,M,1987,13
Apolonio,M,1988,12
Apolonio,M,1989,19
Apolonio,M,1990,12
Apolonio,M,1991,11
Apolonio,M,1993,14
Apolonio,M,1994,11
Apolonio,M,1995,14
Apolonio,M,1996,16
Apolonio,M,1997,11
Apolonio,M,1998,12
Apolonio,M,1999,16
Apoorva,F,1999,15
Apostolos,M,1976,13
Apostolos,M,1977,10
Apostolos,M,1979,12
Apostolos,M,1980,10
Apostolos,M,1982,11
Apostolos,M,1983,10
Appollonia,F,1985,27
Appollonia,F,1986,11
Appolonia,F,1985,15
Appolonia,F,1986,17
Appolonia,F,1987,11
Appolonia,F,1989,11
Aprel,F,1974,11
April,F,1920,10
April,F,1921,12
April,F,1924,10
April,F,1925,13
April,F,1926,13
April,F,1927,15
April,F,1928,20
April,F,1929,12
April,F,1930,18
April,F,1932,14
April,F,1933,11
April,F,1934,11
April,F,1935,15
April,F,1936,20
April,F,1937,24
April,F,1938,19
April,F,1939,58
April,F,1940,105
April,F,1941,176
April,F,1942,232
April,F,1943,220
April,F,1944,165
April,F,1945,242
April,F,1946,459
April,F,1947,512
April,F,1948,382
April,F,1949,466
April,F,1950,394
April,F,1951,504
April,F,1952,824
April,F,1953,823
April,F,1954,949
April,F,1955,1251
April,F,1956,1212
April,F,1957,1307
April,F,1958,1351
April,F,1959,1561
April,F,1960,1932
April,F,1961,1809
April,F,1962,1815
April,F,1963,2195
April,F,1964,2601
April,F,1965,2811
April,F,1966,3253
April,M,1966,14
April,F,1967,4463
April,M,1967,13
April,F,1968,3623
April,F,1969,3800
April,M,1969,13
April,F,1970,4602
April,M,1970,16
April,F,1971,5939
April,M,1971,19
